 Jurisdiccion ; Sexo ; Edad(q) ; Poblacion;Fecha
38;2;90;605;2024
38;2;95;154;2024
38;2;100;19;2024
42;2;0;9216;2024
42;2;5;12919;2024
42;2;10;14420;2024
42;2;15;13753;2024
42;2;20;13662;2024
42;2;25;14757;2024
42;2;30;15177;2024
42;2;35;14651;2024
42;2;40;13649;2024
42;2;45;12697;2024
42;2;50;10808;2024
42;2;55;9393;2024
42;2;60;8791;2024
42;2;65;7302;2024
42;2;70;6149;2024
42;2;75;4502;2024
42;2;80;2930;2024
42;2;85;1370;2024
42;2;90;653;2024
42;2;95;140;2024
42;2;100;19;2024
46;2;0;11409;2024
46;2;5;14930;2024
46;2;10;15941;2024
46;2;15;16326;2024
46;2;20;16711;2024
46;2;25;17808;2024
46;2;30;18485;2024
46;2;35;15318;2024
46;2;40;14551;2024
46;2;45;14086;2024
46;2;50;10570;2024
46;2;55;8824;2024
46;2;60;7793;2024
46;2;65;6288;2024
46;2;70;4864;2024
46;2;75;3227;2024
46;2;80;1694;2024
46;2;85;819;2024
46;2;90;353;2024
46;2;95;125;2024
46;2;100;24;2024
50;2;0;56257;2024
50;2;5;82057;2024
50;2;10;87192;2024
50;2;15;85167;2024
50;2;20;77472;2024
50;2;25;80775;2024
50;2;30;80827;2024
50;2;35;75318;2024
50;2;40;70102;2024
50;2;45;66978;2024
50;2;50;54009;2024
50;2;55;43939;2024
50;2;60;38787;2024
50;2;65;34434;2024
50;2;70;29001;2024
50;2;75;20905;2024
50;2;80;11963;2024
50;2;85;5672;2024
50;2;90;2248;2024
50;2;95;521;2024
50;2;100;47;2024
54;2;0;51164;2024
54;2;5;64965;2024
54;2;10;64516;2024
54;2;15;62846;2024
54;2;20;61022;2024
54;2;25;56193;2024
54;2;30;53805;2024
54;2;35;44339;2024
54;2;40;39606;2024
54;2;45;35874;2024
54;2;50;29807;2024
54;2;55;25725;2024
54;2;60;23974;2024
54;2;65;19338;2024
54;2;70;13647;2024
54;2;75;8045;2024
54;2;80;3965;2024
54;2;85;1983;2024
54;2;90;731;2024
54;2;95;144;2024
54;2;100;21;2024
58;2;0;19525;2024
58;2;5;27649;2024
58;2;10;29803;2024
58;2;15;28507;2024
58;2;20;25060;2024
58;2;25;27781;2024
58;2;30;30938;2024
58;2;35;29234;2024
58;2;40;25702;2024
58;2;45;22589;2024
58;2;50;18598;2024
58;2;55;15877;2024
58;2;60;13811;2024
58;2;65;11349;2024
58;2;70;8639;2024
58;2;75;5787;2024
58;2;80;2931;2024
58;2;85;1297;2024
58;2;90;486;2024
58;2;95;93;2024
58;2;100;15;2024
62;2;0;20795;2024
62;2;5;30197;2024
62;2;10;32280;2024
62;2;15;30497;2024
62;2;20;29375;2024
62;2;25;31129;2024
62;2;30;32824;2024
62;2;35;32460;2024
62;2;40;29164;2024
62;2;45;25228;2024
62;2;50;20637;2024
62;2;55;17628;2024
62;2;60;16117;2024
62;2;65;13623;2024
62;2;70;10950;2024
62;2;75;7992;2024
62;2;80;4317;2024
62;2;85;2112;2024
62;2;90;831;2024
62;2;95;228;2024
62;2;100;37;2024
66;2;0;47419;2024
66;2;5;65965;2024
66;2;10;69052;2024
66;2;15;64580;2024
66;2;20;66050;2024
66;2;25;66327;2024
66;2;30;62996;2024
66;2;35;53194;2024
66;2;40;49317;2024
66;2;45;43906;2024
66;2;50;35612;2024
66;2;55;29597;2024
66;2;60;25184;2024
66;2;65;19897;2024
66;2;70;15639;2024
66;2;75;10224;2024
66;2;80;5534;2024
66;2;85;2891;2024
66;2;90;1056;2024
66;2;95;268;2024
66;2;100;43;2024
70;2;0;27016;2024
70;2;5;35504;2024
70;2;10;37198;2024
70;2;15;37098;2024
70;2;20;35422;2024
70;2;25;35238;2024
70;2;30;35561;2024
70;2;35;28950;2024
70;2;40;27585;2024
70;2;45;26892;2024
70;2;50;22010;2024
70;2;55;17203;2024
70;2;60;14827;2024
70;2;65;12569;2024
70;2;70;10602;2024
70;2;75;7652;2024
70;2;80;4087;2024
70;2;85;1706;2024
70;2;90;688;2024
70;2;95;169;2024
70;2;100;26;2024
74;2;0;14778;2024
74;2;5;20153;2024
74;2;10;22235;2024
74;2;15;22989;2024
74;2;20;22459;2024
74;2;25;22041;2024
74;2;30;20817;2024
74;2;35;19093;2024
74;2;40;19086;2024
74;2;45;17825;2024
74;2;50;14659;2024
74;2;55;12693;2024
74;2;60;11023;2024
74;2;65;9156;2024
74;2;70;7241;2024
74;2;75;4909;2024
74;2;80;2481;2024
74;2;85;1073;2024
74;2;90;438;2024
74;2;95;86;2024
74;2;100;10;2024
78;2;0;9170;2024
78;2;5;14732;2024
78;2;10;15699;2024
78;2;15;14789;2024
78;2;20;12513;2024
78;2;25;13015;2024
78;2;30;14532;2024
78;2;35;14546;2024
78;2;40;14861;2024
78;2;45;12742;2024
78;2;50;9257;2024
78;2;55;7166;2024
78;2;60;6291;2024
78;2;65;4692;2024
78;2;70;3128;2024
78;2;75;1926;2024
78;2;80;997;2024
78;2;85;536;2024
78;2;90;207;2024
78;2;95;60;2024
78;2;100;9;2024
82;2;0;102969;2024
82;2;5;136747;2024
82;2;10;140722;2024
82;2;15;135012;2024
82;2;20;137000;2024
82;2;25;140113;2024
82;2;30;148097;2024
82;2;35;138727;2024
82;2;40;135922;2024
82;2;45;126165;2024
82;2;50;97366;2024
82;2;55;84043;2024
82;2;60;77783;2024
82;2;65;66038;2024
82;2;70;54280;2024
82;2;75;39678;2024
82;2;80;22788;2024
82;2;85;11339;2024
82;2;90;4499;2024
82;2;95;983;2024
82;2;100;125;2024
86;2;0;33598;2024
86;2;5;45818;2024
86;2;10;44610;2024
86;2;15;46613;2024
86;2;20;48690;2024
86;2;25;47054;2024
86;2;30;44984;2024
86;2;35;38662;2024
86;2;40;36420;2024
86;2;45;33380;2024
86;2;50;25594;2024
86;2;55;20682;2024
86;2;60;17719;2024
86;2;65;15018;2024
86;2;70;12063;2024
86;2;75;8139;2024
86;2;80;4341;2024
86;2;85;2840;2024
86;2;90;1358;2024
86;2;95;507;2024
86;2;100;134;2024
90;2;0;52227;2024
90;2;5;71523;2024
90;2;10;75538;2024
90;2;15;72953;2024
90;2;20;77127;2024
90;2;25;76887;2024
90;2;30;74158;2024
90;2;35;62609;2024
90;2;40;60298;2024
90;2;45;60240;2024
90;2;50;43002;2024
90;2;55;35515;2024
90;2;60;31821;2024
90;2;65;28103;2024
90;2;70;23471;2024
90;2;75;14949;2024
90;2;80;6816;2024
90;2;85;3646;2024
90;2;90;1391;2024
90;2;95;364;2024
90;2;100;60;2024
94;2;0;4512;2024
94;2;5;7539;2024
94;2;10;7908;2024
94;2;15;7595;2024
94;2;20;6485;2024
94;2;25;7503;2024
94;2;30;9067;2024
94;2;35;8633;2024
94;2;40;7321;2024
94;2;45;6297;2024
94;2;50;4585;2024
94;2;55;3885;2024
94;2;60;3992;2024
94;2;65;2765;2024
94;2;70;1545;2024
94;2;75;832;2024
94;2;80;406;2024
94;2;85;198;2024
94;2;90;105;2024
94;2;95;31;2024
94;2;100;11;2024
2;2;0;60706;2025
2;2;5;87256;2025
2;2;10;102199;2025
2;2;15;99906;2025
2;2;20;99085;2025
2;2;25;110528;2025
2;2;30;115200;2025
2;2;35;108670;2025
2;2;40;101810;2025
2;2;45;91300;2025
2;2;50;82809;2025
2;2;55;74687;2025
2;2;60;68521;2025
2;2;65;62227;2025
2;2;70;54207;2025
2;2;75;47354;2025
2;2;80;30585;2025
2;2;85;16674;2025
2;2;90;8943;2025
2;2;95;2387;2025
2;2;100;312;2025
6;2;0;437648;2025
6;2;5;640459;2025
6;2;10;764136;2025
6;2;15;735266;2025
6;2;20;687703;2025
6;2;25;637376;2025
6;2;30;606062;2025
6;2;35;622398;2025
6;2;40;589474;2025
6;2;45;614553;2025
6;2;50;525553;2025
6;2;55;434412;2025
6;2;60;370594;2025
6;2;65;313759;2025
6;2;70;249582;2025
6;2;75;189425;2025
6;2;80;110903;2025
6;2;85;52379;2025
6;2;90;20575;2025
6;2;95;5602;2025
6;2;100;712;2025
10;2;0;11469;2025
10;2;5;15769;2025
10;2;10;16777;2025
10;2;15;17494;2025
10;2;20;18883;2025
10;2;25;20136;2025
10;2;30;18912;2025
10;2;35;16716;2025
10;2;40;15565;2025
10;2;45;15428;2025
10;2;50;12683;2025
10;2;55;10043;2025
10;2;60;8526;2025
10;2;65;7390;2025
10;2;70;5870;2025
10;2;75;4118;2025
10;2;80;2119;2025
10;2;85;1052;2025
10;2;90;524;2025
10;2;95;176;2025
10;2;100;40;2025
14;2;0;102746;2025
14;2;5;138886;2025
14;2;10;152837;2025
14;2;15;154841;2025
14;2;20;158071;2025
14;2;25;156518;2025
14;2;30;155024;2025
14;2;35;143412;2025
14;2;40;137080;2025
14;2;45;139118;2025
14;2;50;111943;2025
14;2;55;93248;2025
14;2;60;83809;2025
14;2;65;70758;2025
14;2;70;57979;2025
14;2;75;44145;2025
14;2;80;25504;2025
14;2;85;12934;2025
14;2;90;5484;2025
14;2;95;1362;2025
14;2;100;142;2025
18;2;0;37116;2025
18;2;5;49058;2025
18;2;10;52061;2025
18;2;15;51219;2025
18;2;20;52653;2025
18;2;25;51297;2025
18;2;30;50869;2025
18;2;35;46657;2025
18;2;40;41022;2025
18;2;45;37035;2025
18;2;50;28877;2025
18;2;55;24613;2025
18;2;60;23041;2025
18;2;65;18655;2025
18;2;70;14817;2025
18;2;75;9737;2025
18;2;80;4995;2025
18;2;85;2588;2025
18;2;90;1119;2025
18;2;95;317;2025
18;2;100;42;2025
22;2;0;43943;2025
22;2;5;55655;2025
22;2;10;57805;2025
22;2;15;50666;2025
22;2;20;55406;2025
22;2;25;50763;2025
22;2;30;49435;2025
22;2;35;39614;2025
22;2;40;38298;2025
22;2;45;34988;2025
22;2;50;27901;2025
22;2;55;23953;2025
22;2;60;22316;2025
22;2;65;18391;2025
22;2;70;13315;2025
22;2;75;8100;2025
22;2;80;3679;2025
22;2;85;1663;2025
22;2;90;532;2025
22;2;95;105;2025
22;2;100;10;2025
26;2;0;14872;2025
26;2;5;22008;2025
26;2;10;25928;2025
26;2;15;25535;2025
26;2;20;22331;2025
26;2;25;23415;2025
26;2;30;24575;2025
26;2;35;24543;2025
26;2;40;23709;2025
26;2;45;21673;2025
26;2;50;17066;2025
26;2;55;13864;2025
26;2;60;12506;2025
26;2;65;10374;2025
26;2;70;8012;2025
26;2;75;5691;2025
26;2;80;3050;2025
26;2;85;1600;2025
26;2;90;513;2025
26;2;95;129;2025
26;2;100;17;2025
30;2;0;38115;2025
30;2;5;53587;2025
30;2;10;58773;2025
30;2;15;55455;2025
30;2;20;57831;2025
30;2;25;59447;2025
30;2;30;59630;2025
30;2;35;54767;2025
30;2;40;51185;2025
30;2;45;49047;2025
30;2;50;40998;2025
30;2;55;34091;2025
30;2;60;31124;2025
30;2;65;24904;2025
30;2;70;20437;2025
30;2;75;14493;2025
30;2;80;8465;2025
30;2;85;4468;2025
30;2;90;1643;2025
30;2;95;471;2025
30;2;100;79;2025
34;2;0;21094;2025
34;2;5;27508;2025
34;2;10;29454;2025
34;2;15;27909;2025
34;2;20;27760;2025
34;2;25;26063;2025
34;2;30;26761;2025
34;2;35;19521;2025
34;2;40;17661;2025
34;2;45;16787;2025
34;2;50;14350;2025
34;2;55;12893;2025
34;2;60;12076;2025
34;2;65;9690;2025
34;2;70;7367;2025
34;2;75;4650;2025
34;2;80;2300;2025
34;2;85;1145;2025
34;2;90;327;2025
34;2;95;79;2025
34;2;100;10;2025
38;2;0;19964;2025
38;2;5;29188;2025
38;2;10;34386;2025
38;2;15;34375;2025
38;2;20;37185;2025
38;2;25;34321;2025
38;2;30;32856;2025
38;2;35;29990;2025
38;2;40;28869;2025
38;2;45;27911;2025
38;2;50;21989;2025
38;2;55;17122;2025
38;2;60;14280;2025
38;2;65;11502;2025
38;2;70;9284;2025
38;2;75;6416;2025
38;2;80;3610;2025
38;2;85;1937;2025
38;2;90;625;2025
38;2;95;168;2025
38;2;100;20;2025
42;2;0;8857;2025
42;2;5;12093;2025
42;2;10;14481;2025
42;2;15;13738;2025
42;2;20;13541;2025
42;2;25;14666;2025
42;2;30;15218;2025
42;2;35;14928;2025
42;2;40;13743;2025
42;2;45;12970;2025
42;2;50;11194;2025
42;2;55;9446;2025
42;2;60;8962;2025
42;2;65;7379;2025
42;2;70;6273;2025
42;2;75;4569;2025
42;2;80;3065;2025
42;2;85;1425;2025
42;2;90;663;2025
42;2;95;156;2025
42;2;100;22;2025
46;2;0;10985;2025
46;2;5;14356;2025
46;2;10;15913;2025
46;2;15;16090;2025
46;2;20;16658;2025
46;2;25;17355;2025
46;2;30;18796;2025
46;2;35;15839;2025
46;2;40;14385;2025
46;2;45;14593;2025
46;2;50;11074;2025
46;2;55;8985;2025
46;2;60;7954;2025
46;2;65;6426;2025
46;2;70;4993;2025
46;2;75;3399;2025
46;2;80;1786;2025
46;2;85;867;2025
46;2;90;334;2025
46;2;95;130;2025
46;2;100;27;2025
50;2;0;53124;2025
50;2;5;76836;2025
50;2;10;87963;2025
50;2;15;86284;2025
50;2;20;77661;2025
50;2;25;80279;2025
50;2;30;81003;2025
50;2;35;76793;2025
50;2;40;70087;2025
50;2;45;68599;2025
50;2;50;56284;2025
50;2;55;45122;2025
50;2;60;39246;2025
50;2;65;34599;2025
50;2;70;29404;2025
50;2;75;21639;2025
50;2;80;12534;2025
50;2;85;5934;2025
50;2;90;2287;2025
50;2;95;577;2025
50;2;100;53;2025
54;2;0;49749;2025
54;2;5;62145;2025
54;2;10;65959;2025
54;2;15;62424;2025
54;2;20;61544;2025
54;2;25;57127;2025
54;2;30;54153;2025
54;2;35;46252;2025
54;2;40;40191;2025
54;2;45;36764;2025
54;2;50;30872;2025
54;2;55;25752;2025
54;2;60;24330;2025
54;2;65;19879;2025
54;2;70;14284;2025
54;2;75;8541;2025
54;2;80;4155;2025
54;2;85;2028;2025
54;2;90;731;2025
54;2;95;151;2025
54;2;100;21;2025
58;2;0;18454;2025
58;2;5;26202;2025
58;2;10;29668;2025
58;2;15;29254;2025
58;2;20;25320;2025
58;2;25;27242;2025
58;2;30;30735;2025
58;2;35;30056;2025
58;2;40;26196;2025
58;2;45;23326;2025
58;2;50;19201;2025
58;2;55;16197;2025
58;2;60;14070;2025
58;2;65;11637;2025
58;2;70;8883;2025
58;2;75;6114;2025
58;2;80;3143;2025
58;2;85;1386;2025
58;2;90;507;2025
58;2;95;106;2025
58;2;100;16;2025
62;2;0;19750;2025
62;2;5;28548;2025
62;2;10;32375;2025
62;2;15;31015;2025
62;2;20;29171;2025
62;2;25;31087;2025
62;2;30;32635;2025
62;2;35;33053;2025
62;2;40;29740;2025
62;2;45;26097;2025
62;2;50;21420;2025
62;2;55;17883;2025
62;2;60;16315;2025
62;2;65;13899;2025
62;2;70;11096;2025
62;2;75;8340;2025
62;2;80;4572;2025
62;2;85;2241;2025
62;2;90;846;2025
62;2;95;245;2025
62;2;100;40;2025
66;2;0;44805;2025
66;2;5;62640;2025
66;2;10;69334;2025
66;2;15;64839;2025
66;2;20;65015;2025
66;2;25;66989;2025
66;2;30;64017;2025
66;2;35;54779;2025
66;2;40;49882;2025
66;2;45;45256;2025
66;2;50;36967;2025
66;2;55;30239;2025
66;2;60;25891;2025
66;2;65;20253;2025
66;2;70;16045;2025
66;2;75;10702;2025
66;2;80;5763;2025
66;2;85;3003;2025
66;2;90;1078;2025
66;2;95;281;2025
66;2;100;46;2025
70;2;0;25753;2025
70;2;5;33845;2025
70;2;10;37631;2025
70;2;15;36891;2025
70;2;20;35768;2025
70;2;25;35083;2025
70;2;30;35966;2025
70;2;35;29963;2025
70;2;40;27509;2025
70;2;45;27358;2025
70;2;50;23044;2025
70;2;55;17737;2025
70;2;60;15123;2025
70;2;65;12667;2025
70;2;70;10679;2025
70;2;75;7944;2025
70;2;80;4353;2025
70;2;85;1826;2025
70;2;90;683;2025
70;2;95;185;2025
70;2;100;28;2025
74;2;0;14009;2025
74;2;5;19138;2025
74;2;10;22092;2025
74;2;15;23046;2025
74;2;20;22467;2025
74;2;25;22237;2025
74;2;30;21227;2025
74;2;35;19402;2025
74;2;40;18988;2025
74;2;45;18431;2025
74;2;50;15079;2025
74;2;55;12967;2025
74;2;60;11256;2025
74;2;65;9309;2025
74;2;70;7411;2025
74;2;75;5141;2025
74;2;80;2670;2025
74;2;85;1125;2025
74;2;90;443;2025
74;2;95;94;2025
74;2;100;12;2025
78;2;0;8377;2025
78;2;5;13547;2025
78;2;10;15815;2025
78;2;15;15400;2025
78;2;20;12600;2025
78;2;25;12429;2025
78;2;30;14201;2025
78;2;35;14541;2025
78;2;40;14836;2025
78;2;45;13396;2025
78;2;50;9771;2025
78;2;55;7369;2025
78;2;60;6472;2025
78;2;65;4925;2025
78;2;70;3307;2025
78;2;75;2044;2025
78;2;80;1042;2025
78;2;85;560;2025
78;2;90;204;2025
78;2;95;64;2025
78;2;100;10;2025
82;2;0;99223;2025
82;2;5;129219;2025
82;2;10;142626;2025
82;2;15;135487;2025
82;2;20;136862;2025
82;2;25;138289;2025
82;2;30;147357;2025
82;2;35;140061;2025
82;2;40;135548;2025
82;2;45;130585;2025
82;2;50;101448;2025
82;2;55;84795;2025
82;2;60;78667;2025
82;2;65;66733;2025
82;2;70;54892;2025
82;2;75;40671;2025
82;2;80;23690;2025
82;2;85;11540;2025
82;2;90;4604;2025
82;2;95;1092;2025
82;2;100;132;2025
86;2;0;31534;2025
86;2;5;43971;2025
86;2;10;45117;2025
86;2;15;46000;2025
86;2;20;48353;2025
86;2;25;47255;2025
86;2;30;45613;2025
86;2;35;39748;2025
86;2;40;36464;2025
86;2;45;34534;2025
86;2;50;26755;2025
86;2;55;21242;2025
86;2;60;17968;2025
86;2;65;15183;2025
86;2;70;12231;2025
86;2;75;8561;2025
86;2;80;4381;2025
86;2;85;2787;2025
86;2;90;1263;2025
86;2;95;487;2025
86;2;100;136;2025
90;2;0;49474;2025
90;2;5;67880;2025
90;2;10;75997;2025
90;2;15;72985;2025
90;2;20;76145;2025
90;2;25;76997;2025
90;2;30;75036;2025
90;2;35;64662;2025
90;2;40;59028;2025
90;2;45;62548;2025
90;2;50;45305;2025
90;2;55;36253;2025
90;2;60;32106;2025
90;2;65;28068;2025
90;2;70;23866;2025
90;2;75;15992;2025
90;2;80;7245;2025
90;2;85;3726;2025
90;2;90;1405;2025
90;2;95;384;2025
90;2;100;64;2025
94;2;0;4007;2025
94;2;5;7188;2025
94;2;10;7768;2025
94;2;15;7917;2025
94;2;20;6529;2025
94;2;25;7155;2025
94;2;30;8832;2025
94;2;35;8863;2025
94;2;40;7473;2025
94;2;45;6644;2025
94;2;50;4790;2025
94;2;55;3869;2025
94;2;60;4030;2025
94;2;65;3022;2025
94;2;70;1668;2025
94;2;75;914;2025
94;2;80;438;2025
94;2;85;204;2025
94;2;90;100;2025
94;2;95;29;2025
94;2;100;11;2025
2;2;0;58521;2026
2;2;5;80532;2026
2;2;10;101523;2026
2;2;15;101080;2026
2;2;20;99377;2026
2;2;25;107474;2026
2;2;30;114379;2026
2;2;35;108841;2026
2;2;40;104403;2026
2;2;45;91728;2026
2;2;50;84168;2026
2;2;55;75189;2026
2;2;60;68860;2026
2;2;65;62420;2026
2;2;70;53917;2026
2;2;75;47463;2026
2;2;80;31752;2026
2;2;85;16954;2026
2;2;90;8902;2026
2;2;95;2635;2026
2;2;100;355;2026
6;2;0;418208;2026
6;2;5;595124;2026
6;2;10;756272;2026
6;2;15;744135;2026
6;2;20;697447;2026
6;2;25;645385;2026
6;2;30;609227;2026
6;2;35;619408;2026
6;2;40;587529;2026
6;2;45;616438;2026
6;2;50;542827;2026
6;2;55;447008;2026
6;2;60;376753;2026
6;2;65;318978;2026
6;2;70;252776;2026
6;2;75;192398;2026
6;2;80;115586;2026
6;2;85;54046;2026
6;2;90;20712;2026
6;2;95;5932;2026
6;2;100;779;2026
10;2;0;11087;2026
10;2;5;14912;2026
10;2;10;16689;2026
10;2;15;17429;2026
10;2;20;18379;2026
10;2;25;20160;2026
10;2;30;19166;2026
10;2;35;17163;2026
10;2;40;15557;2026
10;2;45;15638;2026
10;2;50;13226;2026
10;2;55;10409;2026
10;2;60;8656;2026
10;2;65;7489;2026
10;2;70;6004;2026
10;2;75;4304;2026
10;2;80;2295;2026
10;2;85;1089;2026
10;2;90;514;2026
10;2;95;185;2026
10;2;100;44;2026
14;2;0;98931;2026
14;2;5;131821;2026
14;2;10;152427;2026
14;2;15;155511;2026
14;2;20;159136;2026
14;2;25;154855;2026
14;2;30;155697;2026
14;2;35;145821;2026
14;2;40;136793;2026
14;2;45;140855;2026
14;2;50;116848;2026
14;2;55;95438;2026
14;2;60;84922;2026
14;2;65;71973;2026
14;2;70;58620;2026
14;2;75;45012;2026
14;2;80;26634;2026
14;2;85;13112;2026
14;2;90;5565;2026
14;2;95;1461;2026
14;2;100;158;2026
18;2;0;35575;2026
18;2;5;46964;2026
18;2;10;51914;2026
18;2;15;51284;2026
18;2;20;52339;2026
18;2;25;50612;2026
18;2;30;51720;2026
18;2;35;47588;2026
18;2;40;41830;2026
18;2;45;38153;2026
18;2;50;30141;2026
18;2;55;24897;2026
18;2;60;23209;2026
18;2;65;19030;2026
18;2;70;15111;2026
18;2;75;10201;2026
18;2;80;5315;2026
18;2;85;2627;2026
18;2;90;1113;2026
18;2;95;333;2026
18;2;100;45;2026
22;2;0;42837;2026
22;2;5;53671;2026
22;2;10;57803;2026
22;2;15;51420;2026
22;2;20;54518;2026
22;2;25;51432;2026
22;2;30;48992;2026
22;2;35;42436;2026
22;2;40;37854;2026
22;2;45;36283;2026
22;2;50;28770;2026
22;2;55;24307;2026
22;2;60;22279;2026
22;2;65;18783;2026
22;2;70;13697;2026
22;2;75;8473;2026
22;2;80;3912;2026
22;2;85;1678;2026
22;2;90;551;2026
22;2;95;109;2026
22;2;100;9;2026
26;2;0;14171;2026
26;2;5;20433;2026
26;2;10;25653;2026
26;2;15;25927;2026
26;2;20;22584;2026
26;2;25;23194;2026
26;2;30;24324;2026
26;2;35;24633;2026
26;2;40;23785;2026
26;2;45;22324;2026
26;2;50;17851;2026
26;2;55;14186;2026
26;2;60;12650;2026
26;2;65;10615;2026
26;2;70;8212;2026
26;2;75;5895;2026
26;2;80;3227;2026
26;2;85;1644;2026
26;2;90;550;2026
26;2;95;138;2026
26;2;100;18;2026
30;2;0;36454;2026
30;2;5;50547;2026
30;2;10;59023;2026
30;2;15;55785;2026
30;2;20;56869;2026
30;2;25;59332;2026
30;2;30;59625;2026
30;2;35;56059;2026
30;2;40;51457;2026
30;2;45;49882;2026
30;2;50;42508;2026
30;2;55;34751;2026
30;2;60;31544;2026
30;2;65;25449;2026
30;2;70;20691;2026
30;2;75;14911;2026
30;2;80;8778;2026
30;2;85;4548;2026
30;2;90;1701;2026
30;2;95;488;2026
30;2;100;86;2026
34;2;0;20800;2026
34;2;5;26102;2026
34;2;10;29359;2026
34;2;15;27848;2026
34;2;20;27682;2026
34;2;25;26128;2026
34;2;30;26583;2026
34;2;35;21276;2026
34;2;40;17413;2026
34;2;45;17260;2026
34;2;50;14597;2026
34;2;55;12911;2026
34;2;60;12172;2026
34;2;65;9883;2026
34;2;70;7578;2026
34;2;75;4870;2026
34;2;80;2452;2026
34;2;85;1171;2026
34;2;90;351;2026
34;2;95;84;2026
34;2;100;10;2026
38;2;0;19402;2026
38;2;5;27236;2026
38;2;10;33820;2026
38;2;15;33928;2026
38;2;20;36697;2026
38;2;25;35018;2026
38;2;30;33010;2026
38;2;35;30649;2026
38;2;40;28787;2026
38;2;45;28474;2026
38;2;50;23101;2026
38;2;55;17761;2026
38;2;60;14627;2026
38;2;65;11740;2026
38;2;70;9465;2026
38;2;75;6657;2026
38;2;80;3786;2026
38;2;85;2004;2026
38;2;90;669;2026
38;2;95;180;2026
38;2;100;23;2026
42;2;0;8666;2026
42;2;5;11378;2026
42;2;10;14248;2026
42;2;15;13767;2026
42;2;20;13511;2026
42;2;25;14466;2026
42;2;30;15269;2026
42;2;35;15130;2026
42;2;40;13861;2026
42;2;45;13203;2026
42;2;50;11556;2026
42;2;55;9602;2026
42;2;60;9053;2026
42;2;65;7521;2026
42;2;70;6357;2026
42;2;75;4665;2026
42;2;80;3164;2026
42;2;85;1507;2026
42;2;90;666;2026
42;2;95;175;2026
42;2;100;24;2026
46;2;0;10708;2026
46;2;5;13584;2026
46;2;10;15872;2026
46;2;15;15961;2026
46;2;20;16603;2026
46;2;25;17051;2026
46;2;30;18661;2026
46;2;35;16548;2026
46;2;40;14361;2026
46;2;45;14852;2026
46;2;50;11675;2026
46;2;55;9208;2026
46;2;60;8081;2026
46;2;65;6583;2026
46;2;70;5117;2026
46;2;75;3547;2026
46;2;80;1905;2026
46;2;85;909;2026
46;2;90;332;2026
46;2;95;130;2026
46;2;100;29;2026
50;2;0;51040;2026
50;2;5;71280;2026
50;2;10;87756;2026
50;2;15;87110;2026
50;2;20;78341;2026
50;2;25;79684;2026
50;2;30;80906;2026
50;2;35;78271;2026
50;2;40;70634;2026
50;2;45;69568;2026
50;2;50;58635;2026
50;2;55;46611;2026
50;2;60;39768;2026
50;2;65;34834;2026
50;2;70;29748;2026
50;2;75;22266;2026
50;2;80;13157;2026
50;2;85;6208;2026
50;2;90;2355;2026
50;2;95;632;2026
50;2;100;63;2026
54;2;0;48772;2026
54;2;5;59526;2026
54;2;10;66682;2026
54;2;15;61980;2026
54;2;20;61738;2026
54;2;25;58024;2026
54;2;30;54280;2026
54;2;35;48613;2026
54;2;40;40918;2026
54;2;45;37538;2026
54;2;50;31919;2026
54;2;55;26173;2026
54;2;60;24482;2026
54;2;65;20379;2026
54;2;70;14893;2026
54;2;75;9041;2026
54;2;80;4426;2026
54;2;85;2050;2026
54;2;90;747;2026
54;2;95;163;2026
54;2;100;20;2026
58;2;0;17793;2026
58;2;5;24540;2026
58;2;10;29505;2026
58;2;15;29584;2026
58;2;20;25821;2026
58;2;25;26803;2026
58;2;30;30356;2026
58;2;35;30768;2026
58;2;40;26784;2026
58;2;45;23988;2026
58;2;50;19861;2026
58;2;55;16570;2026
58;2;60;14324;2026
58;2;65;11921;2026
58;2;70;9148;2026
58;2;75;6388;2026
58;2;80;3391;2026
58;2;85;1480;2026
58;2;90;530;2026
58;2;95;119;2026
58;2;100;17;2026
62;2;0;19215;2026
62;2;5;26455;2026
62;2;10;32437;2026
62;2;15;31334;2026
62;2;20;29122;2026
62;2;25;31059;2026
62;2;30;32397;2026
62;2;35;33462;2026
62;2;40;30381;2026
62;2;45;26946;2026
62;2;50;22240;2026
62;2;55;18258;2026
62;2;60;16472;2026
62;2;65;14172;2026
62;2;70;11289;2026
62;2;75;8587;2026
62;2;80;4881;2026
62;2;85;2352;2026
62;2;90;879;2026
62;2;95;260;2026
62;2;100;44;2026
66;2;0;42839;2026
66;2;5;58948;2026
66;2;10;68848;2026
66;2;15;65665;2026
66;2;20;64082;2026
66;2;25;67203;2026
66;2;30;64561;2026
66;2;35;56850;2026
66;2;40;50403;2026
66;2;45;46430;2026
66;2;50;38395;2026
66;2;55;31056;2026
66;2;60;26487;2026
66;2;65;20765;2026
66;2;70;16386;2026
66;2;75;11141;2026
66;2;80;6079;2026
66;2;85;3071;2026
66;2;90;1131;2026
66;2;95;295;2026
66;2;100;48;2026
70;2;0;24683;2026
70;2;5;32264;2026
70;2;10;37600;2026
70;2;15;36706;2026
70;2;20;36188;2026
70;2;25;34961;2026
70;2;30;35786;2026
70;2;35;31445;2026
70;2;40;27577;2026
70;2;45;27605;2026
70;2;50;24009;2026
70;2;55;18451;2026
70;2;60;15406;2026
70;2;65;12825;2026
70;2;70;10752;2026
70;2;75;8164;2026
70;2;80;4630;2026
70;2;85;1960;2026
